date,ticker,side,call_prem_pct,size,return_pct,pnl_pu_pct,pnl_contribution_pct,in_recovery
2015-02-01,GM,buy_call,1.6349,1,14.3777,12.7428,0.127428,False
2015-02-01,GOOGL,buy_call,1.7634,1,4.6656,2.9022,0.029022,False
2015-02-01,GS,buy_call,1.3855,1,10.0806,8.6951,0.086951,False
2015-02-01,HAL,buy_call,1.6349,1,7.3769,5.742,0.05742,False
2015-02-01,HD,buy_call,1.4144,1,9.8927,8.4783,0.084783,False
2015-02-01,HON,buy_call,1.5275,1,5.1351,3.6076,0.036076,False
2015-02-01,IBM,buy_call,1.5275,1,5.6292,4.1016,0.041016,False
2015-02-01,INTC,buy_call,2.1114,1,0.6356,-1.4758,-0.014758,False
2015-02-01,ITW,buy_call,1.5275,1,6.1983,4.6708,0.046708,False
2015-02-01,JNJ,buy_call,1.0406,1,2.3667,1.3261,0.013261,False
2015-02-01,JPM,buy_call,1.3855,1,13.4134,12.0279,0.120279,False
2015-02-01,KO,buy_call,0.999,1,5.1737,4.1747,0.041747,False
2015-02-01,LLY,buy_call,1.7808,1,-2.5417,-1.7808,-0.017808,False
2015-02-01,LMT,buy_call,1.6349,1,6.2006,4.5657,0.045657,False
2015-02-01,LOW,buy_call,1.4144,1,9.7221,8.3077,0.083077,False
2015-02-01,LYB,buy_call,1.6349,1,8.6231,6.9882,0.069882,False
2015-02-01,MA,buy_call,1.3718,1,10.0864,8.7146,0.087146,False
2015-02-01,MCD,buy_call,0.999,1,6.9883,5.9893,0.059893,False
2015-02-01,MDLZ,buy_call,1.1301,1,4.8241,3.694,0.03694,False
2015-02-01,MDT,buy_call,1.2442,1,8.6694,7.4253,0.074253,False
2015-02-01,MET,buy_call,1.3855,1,9.3118,7.9263,0.079263,False
2015-02-01,META,buy_call,2.1946,1,4.0311,1.8365,0.018365,False
2015-02-01,MMM,buy_call,1.5275,1,3.9125,2.385,0.02385,False
2015-02-01,MO,buy_call,1.1301,1,6.0075,4.8774,0.048774,False
2015-02-01,MRK,buy_call,1.3756,1,-2.8865,-1.3756,-0.013756,False
2015-02-01,MS,buy_call,1.3855,1,6.1626,4.777,0.04777,False
2015-02-01,MSFT,buy_call,1.4541,1,8.5396,7.0855,0.070855,False
2015-02-01,NEE,buy_call,0.999,1,-5.2911,-0.999,-0.00999,False
2015-02-01,NFLX,buy_call,2.2627,1,7.4943,5.2316,0.052316,False
2015-02-01,NKE,buy_call,1.7749,1,5.2792,3.5043,0.035043,False
2015-02-01,ORCL,buy_call,1.8189,1,4.8912,3.0723,0.030723,False
2015-02-01,PEP,buy_call,1.1301,1,5.5449,4.4148,0.044148,False
2015-02-01,PFE,buy_call,1.4298,1,9.824,8.3942,0.083942,False
2015-02-01,PG,buy_call,1.062,1,1.7148,0.6529,0.006529,False
2015-02-01,PM,buy_call,1.1301,1,3.3898,2.2597,0.022597,False
2015-02-01,PPL,buy_call,0.999,1,-3.9437,-0.999,-0.00999,False
2015-02-01,PRU,buy_call,1.3855,1,6.5498,5.1642,0.051642,False
2015-02-01,QCOM,buy_call,2.152,1,16.0903,13.9383,0.139383,False
2015-02-01,SBUX,buy_call,0.999,1,6.8091,5.8101,0.058101,False
2015-02-01,SLB,buy_call,1.6349,1,2.1483,0.5134,0.005134,False
2015-02-01,SO,buy_call,0.999,1,-9.72,-0.999,-0.00999,False
2015-02-01,SPG,buy_call,1.5275,1,-4.178,-1.5275,-0.015275,False
2015-02-01,T,buy_call,1.5685,1,6.9627,5.3942,0.053942,False
2015-02-01,TGT,buy_call,1.2381,1,4.3744,3.1363,0.031363,False
2015-02-01,TMO,buy_call,1.4306,1,3.8256,2.395,0.02395,False
2015-02-01,TXN,buy_call,2.1114,1,10.6957,8.5843,0.085843,False
2015-02-01,UNH,buy_call,1.5039,1,6.9459,5.442,0.05442,False
2015-02-01,UNP,buy_call,1.6349,1,2.6022,0.9673,0.009673,False
2015-02-01,USB,buy_call,1.3855,1,6.4424,5.0568,0.050568,False
2015-02-01,V,buy_call,1.29,1,6.4336,5.1436,0.051436,False
2015-02-01,VZ,buy_call,1.5685,1,9.4619,7.8934,0.078934,False
2015-02-01,WFC,buy_call,1.7617,1,5.5278,3.7661,0.037661,False
2015-02-01,WMT,buy_call,1.2381,1,-1.2356,-1.2381,-0.012381,False
2015-02-01,XOM,buy_call,1.6349,1,1.2811,-0.3537,-0.003537,False
2015-03-01,AAPL,buy_call,1.8239,1,-2.7549,-1.8239,-0.018239,False
2015-03-01,ABBV,buy_call,1.6388,1,-3.2396,-1.6388,-0.016388,False
2015-03-01,ABT,buy_call,1.426,1,-2.1955,-1.426,-0.01426,False
2015-03-01,ADBE,buy_call,1.6667,1,-6.5234,-1.6667,-0.016667,False
2015-03-01,ADP,buy_call,1.7508,1,-3.602,-1.7508,-0.017508,False
2015-03-01,AMGN,buy_call,1.6388,1,1.8871,0.2483,0.002483,False
2015-03-01,AMT,buy_call,1.7508,1,-5.0333,-1.7508,-0.017508,False
2015-03-01,AMZN,buy_call,2.2187,1,-2.1202,-2.2187,-0.022187,False
2015-03-01,AXP,buy_call,1.5723,1,-4.253,-1.5723,-0.015723,False
2015-03-01,BA,buy_call,1.7395,1,0.1049,-1.6346,-0.016346,False
2015-03-01,BAC,buy_call,1.8541,1,-2.6565,-1.8541,-0.018541,False
2015-03-01,BDX,buy_call,1.426,1,-2.1334,-1.426,-0.01426,False
2015-03-01,BIIB,buy_call,1.6388,1,3.0885,1.4496,0.014496,False
2015-03-01,BLK,buy_call,1.5881,1,-1.5024,-1.5881,-0.015881,False
2015-03-01,BMY,buy_call,1.6388,1,5.8766,4.2378,0.042378,False
2015-03-01,BRK-B,buy_call,1.0489,1,-2.0962,-1.0489,-0.010489,False
2015-03-01,C,buy_call,1.7395,1,-1.7169,-1.7395,-0.017395,False
2015-03-01,CAT,buy_call,1.8738,1,-3.462,-1.8738,-0.018738,False
2015-03-01,CL,buy_call,1.2172,1,-2.0898,-1.2172,-0.012172,False
2015-03-01,CMCSA,buy_call,1.7978,1,-4.9006,-1.7978,-0.017978,False
2015-03-01,COST,buy_call,1.495,1,6.7604,5.2653,0.052653,False
2015-03-01,CRM,buy_call,2.2583,1,-3.7042,-2.2583,-0.022583,False
2015-03-01,CSCO,buy_call,1.7508,1,-6.7096,-1.7508,-0.017508,False
2015-03-01,CTSH,buy_call,1.7508,1,-0.16,-1.7508,-0.017508,False
2015-03-01,CVS,buy_call,1.7237,1,-0.6354,-1.7237,-0.017237,False
2015-03-01,CVX,buy_call,1.7761,1,-0.6267,-1.7761,-0.017761,False
2015-03-01,DD,buy_call,1.7508,1,-2.5589,-1.7508,-0.017508,False
2015-03-01,DHR,buy_call,1.426,1,-2.7268,-1.426,-0.01426,False
2015-03-01,DIS,buy_call,1.9284,1,0.7783,-1.1502,-0.011502,False
2015-03-01,ELV,buy_call,1.7237,1,5.4353,3.7116,0.037116,False
2015-03-01,EOG,buy_call,1.8738,1,2.1957,0.3219,0.003219,False
2015-03-01,F,buy_call,1.8738,1,-1.224,-1.8738,-0.018738,False
2015-03-01,FDX,buy_call,1.7508,1,-6.5149,-1.7508,-0.017508,False
2015-03-01,GE,buy_call,1.8738,1,-3.6627,-1.8738,-0.018738,False
2015-03-01,GILD,buy_call,1.6388,1,-5.2159,-1.6388,-0.016388,False
2015-03-01,GIS,buy_call,1.2953,1,5.224,3.9287,0.039287,False
2015-03-01,GM,buy_call,1.8738,1,0.5092,-1.3646,-0.013646,False
2015-03-01,GOOGL,buy_call,2.0212,1,-1.4095,-2.0212,-0.020212,False
2015-03-01,GS,buy_call,1.5881,1,-0.648,-1.5881,-0.015881,False
2015-03-01,HAL,buy_call,1.8738,1,2.1891,0.3153,0.003153,False
2015-03-01,HD,buy_call,1.6211,1,-0.9934,-1.6211,-0.016211,False
2015-03-01,HON,buy_call,1.7508,1,1.9947,0.2439,0.002439,False
2015-03-01,IBM,buy_call,1.7508,1,-0.194,-1.7508,-0.017508,False
2015-03-01,INTC,buy_call,2.42,1,-5.2803,-2.42,-0.0242,False
2015-03-01,ITW,buy_call,1.7508,1,-1.7398,-1.7508,-0.017508,False
2015-03-01,JNJ,buy_call,1.1927,1,-1.1763,-1.1927,-0.011927,False
2015-03-01,JPM,buy_call,1.5881,1,-1.1423,-1.5881,-0.015881,False
2015-03-01,KO,buy_call,1.145,1,-6.351,-1.145,-0.01145,False
2015-03-01,LLY,buy_call,2.0411,1,4.2738,2.2327,0.022327,False
2015-03-01,LMT,buy_call,1.8738,1,2.203,0.3291,0.003291,False
2015-03-01,LOW,buy_call,1.6211,1,0.4049,-1.2162,-0.012162,False
2015-03-01,LYB,buy_call,1.8738,1,3.0048,1.131,0.01131,False
2015-03-01,MA,buy_call,1.5723,1,-4.1495,-1.5723,-0.015723,False
2015-03-01,MCD,buy_call,1.145,1,-0.6201,-1.145,-0.01145,False
2015-03-01,MDLZ,buy_call,1.2953,1,-2.301,-1.2953,-0.012953,False
2015-03-01,MDT,buy_call,1.426,1,0.5155,-0.9105,-0.009105,False
2015-03-01,MET,buy_call,1.5881,1,0.163,-1.425,-0.01425,False
2015-03-01,META,buy_call,2.5154,1,4.1155,1.6,0.016,False
2015-03-01,MMM,buy_call,1.7508,1,-1.5856,-1.7508,-0.017508,False
2015-03-01,MO,buy_call,1.2953,1,-11.1387,-1.2953,-0.012953,False
2015-03-01,MRK,buy_call,1.5767,1,-1.8107,-1.5767,-0.015767,False
2015-03-01,MS,buy_call,1.5881,1,-0.2794,-1.5881,-0.015881,False
2015-03-01,MSFT,buy_call,1.6667,1,-6.6149,-1.6667,-0.016667,False
2015-03-01,NEE,buy_call,1.145,1,1.3056,0.1606,0.001606,False
2015-03-01,NFLX,buy_call,2.5935,1,-12.2592,-2.5935,-0.025935,False
2015-03-01,NKE,buy_call,2.0343,1,3.6048,1.5705,0.015705,False
2015-03-01,ORCL,buy_call,2.0848,1,-1.5289,-2.0848,-0.020848,False
2015-03-01,PEP,buy_call,1.2953,1,-3.3946,-1.2953,-0.012953,False
2015-03-01,PFE,buy_call,1.6388,1,2.2637,0.6249,0.006249,False
2015-03-01,PG,buy_call,1.2172,1,-3.7472,-1.2172,-0.012172,False
2015-03-01,PM,buy_call,1.2953,1,-9.1972,-1.2953,-0.012953,False
2015-03-01,PPL,buy_call,1.145,1,-1.2903,-1.145,-0.01145,False
2015-03-01,PRU,buy_call,1.5881,1,0.0548,-1.5333,-0.015333,False
2015-03-01,QCOM,buy_call,2.4666,1,-4.3718,-2.4666,-0.024666,False
2015-03-01,SBUX,buy_call,1.145,1,1.664,0.519,0.00519,False
2015-03-01,SLB,buy_call,1.8738,1,-0.2768,-1.8738,-0.018738,False
2015-03-01,SO,buy_call,1.145,1,-2.2272,-1.145,-0.01145,False
2015-03-01,SPG,buy_call,1.7508,1,3.5179,1.767,0.01767,False
2015-03-01,T,buy_call,1.7978,1,-5.5266,-1.7978,-0.017978,False
2015-03-01,TGT,buy_call,1.4191,1,7.5478,6.1287,0.061287,False
2015-03-01,TMO,buy_call,1.6397,1,3.3385,1.6988,0.016988,False
2015-03-01,TXN,buy_call,2.42,1,-2.7381,-2.42,-0.0242,False
2015-03-01,UNH,buy_call,1.7237,1,4.1011,2.3773,0.023773,False
2015-03-01,UNP,buy_call,1.8738,1,-9.5312,-1.8738,-0.018738,False
2015-03-01,USB,buy_call,1.5881,1,-2.1072,-1.5881,-0.015881,False
2015-03-01,V,buy_call,1.4786,1,-3.3888,-1.4786,-0.014786,False
2015-03-01,VZ,buy_call,1.7978,1,-1.6582,-1.7978,-0.017978,False
2015-03-01,WFC,buy_call,2.0192,1,-0.0574,-2.0192,-0.020192,False
2015-03-01,WMT,buy_call,1.4191,1,-2.0017,-1.4191,-0.014191,False
2015-03-01,XOM,buy_call,1.8738,1,-3.2755,-1.8738,-0.018738,False
2015-04-01,AAPL,buy_call,1.7356,2,0.5786,-1.157,-0.02314,True
2015-04-01,ABBV,buy_call,1.5595,2,10.4544,8.8948,0.177896,True
2015-04-01,ABT,buy_call,1.357,2,0.1943,-1.1628,-0.023256,True
2015-04-01,ADBE,buy_call,1.586,2,2.8672,1.2812,0.025624,True
2015-04-01,ADP,buy_call,1.6661,2,-0.7131,-1.6661,-0.033322,True
2015-04-01,AMGN,buy_call,1.5595,2,-1.2136,-1.5595,-0.03119,True
2015-04-01,AMT,buy_call,1.6661,2,0.4036,-1.2625,-0.02525,True
2015-04-01,AMZN,buy_call,2.1113,2,13.3513,11.2399,0.224798,True
2015-04-01,AXP,buy_call,1.4962,2,-0.5263,-1.4962,-0.029924,True
2015-04-01,BA,buy_call,1.6553,2,-4.491,-1.6553,-0.033106,True
2015-04-01,BAC,buy_call,1.7643,2,3.8324,2.0681,0.041362,True
2015-04-01,BDX,buy_call,1.357,2,-1.4989,-1.357,-0.02714,True
2015-04-01,BIIB,buy_call,1.5595,2,-11.4414,-1.5595,-0.03119,True
2015-04-01,BLK,buy_call,1.5112,2,0.0644,-1.4468,-0.028936,True
2015-04-01,BMY,buy_call,1.5595,2,-1.1938,-1.5595,-0.03119,True
2015-04-01,BRK-B,buy_call,0.9981,2,-2.1549,-0.9981,-0.019962,True
2015-04-01,C,buy_call,1.6553,2,3.4938,1.8385,0.03677,True
2015-04-01,CAT,buy_call,1.7832,2,8.5593,6.7761,0.135522,True
2015-04-01,CL,buy_call,1.1583,2,-2.9709,-1.1583,-0.023166,True
2015-04-01,CMCSA,buy_call,1.7108,2,2.7436,1.0328,0.020656,True
2015-04-01,COST,buy_call,1.4227,2,-5.5775,-1.4227,-0.028454,True
2015-04-01,CRM,buy_call,2.149,2,8.9957,6.8467,0.136934,True
2015-04-01,CSCO,buy_call,1.6661,2,5.5235,3.8574,0.077148,True
2015-04-01,CTSH,buy_call,1.6661,2,-6.1709,-1.6661,-0.033322,True
2015-04-01,CVS,buy_call,1.6403,2,-3.7981,-1.6403,-0.032806,True
2015-04-01,CVX,buy_call,1.6902,2,5.7916,4.1014,0.082028,True
2015-04-01,DD,buy_call,1.6661,2,7.2556,5.5895,0.11179,True
2015-04-01,DHR,buy_call,1.357,2,-3.4054,-1.357,-0.02714,True
2015-04-01,DIS,buy_call,1.8351,2,3.6514,1.8163,0.036326,True
2015-04-01,ELV,buy_call,1.6403,2,-1.8359,-1.6403,-0.032806,True
2015-04-01,EOG,buy_call,1.7832,2,7.918,6.1349,0.122698,True
2015-04-01,F,buy_call,1.7832,2,-2.1066,-1.7832,-0.035664,True
2015-04-01,FDX,buy_call,1.6661,2,2.6087,0.9426,0.018852,True
2015-04-01,GE,buy_call,1.7832,2,9.1496,7.3664,0.147328,True
2015-04-01,GILD,buy_call,1.5595,2,2.4253,0.8658,0.017316,True
2015-04-01,GIS,buy_call,1.2326,2,-2.2262,-1.2326,-0.024652,True
2015-04-01,GM,buy_call,1.7832,2,-5.739,-1.7832,-0.035664,True
2015-04-01,GOOGL,buy_call,1.9234,2,-1.069,-1.9234,-0.038468,True
2015-04-01,GS,buy_call,1.5112,2,4.4954,2.9841,0.059682,True
2015-04-01,HAL,buy_call,1.7832,2,12.0238,10.2406,0.204812,True
2015-04-01,HD,buy_call,1.5427,2,-5.3512,-1.5427,-0.030854,True
2015-04-01,HON,buy_call,1.6661,2,-3.2499,-1.6661,-0.033322,True
2015-04-01,IBM,buy_call,1.6661,2,6.7228,5.0567,0.101134,True
2015-04-01,INTC,buy_call,2.3029,2,4.0934,1.7905,0.03581,True
2015-04-01,ITW,buy_call,1.6661,2,-3.1783,-1.6661,-0.033322,True
2015-04-01,JNJ,buy_call,1.135,2,-1.3917,-1.135,-0.0227,True
2015-04-01,JPM,buy_call,1.5112,2,4.4239,2.9127,0.058254,True
2015-04-01,KO,buy_call,1.0896,2,0.8546,-0.235,-0.0047,True
2015-04-01,LLY,buy_call,1.9423,2,-1.0737,-1.9423,-0.038846,True
2015-04-01,LMT,buy_call,1.7832,2,-8.0607,-1.7832,-0.035664,True
2015-04-01,LOW,buy_call,1.5427,2,-7.4338,-1.5427,-0.030854,True
2015-04-01,LYB,buy_call,1.7832,2,17.9043,16.1212,0.322424,True
2015-04-01,MA,buy_call,1.4962,2,4.4218,2.9256,0.058512,True
2015-04-01,MCD,buy_call,1.0896,2,-0.9134,-1.0896,-0.021792,True
2015-04-01,MDLZ,buy_call,1.2326,2,6.7741,5.5415,0.11083,True
2015-04-01,MDT,buy_call,1.357,2,-4.1623,-1.357,-0.02714,True
2015-04-01,MET,buy_call,1.5112,2,1.4639,-0.0473,-0.000946,True
2015-04-01,META,buy_call,2.3937,2,-4.196,-2.3937,-0.047874,True
2015-04-01,MMM,buy_call,1.6661,2,-5.1894,-1.6661,-0.033322,True
2015-04-01,MO,buy_call,1.2326,2,1.0664,-0.1662,-0.003324,True
2015-04-01,MRK,buy_call,1.5004,2,4.4571,2.9568,0.059136,True
2015-04-01,MS,buy_call,1.5112,2,4.5391,3.0279,0.060558,True
2015-04-01,MSFT,buy_call,1.586,2,19.6262,18.0401,0.360802,True
2015-04-01,NEE,buy_call,1.0896,2,-2.9986,-1.0896,-0.021792,True
2015-04-01,NFLX,buy_call,2.468,2,33.5525,31.0845,0.62169,True
2015-04-01,NKE,buy_call,1.9359,2,-1.4851,-1.9359,-0.038718,True
2015-04-01,ORCL,buy_call,1.9839,2,1.0892,-0.8947,-0.017894,True
2015-04-01,PEP,buy_call,1.2326,2,0.1437,-1.0889,-0.021778,True
2015-04-01,PFE,buy_call,1.5595,2,-2.472,-1.5595,-0.03119,True
2015-04-01,PG,buy_call,1.1583,2,-2.9656,-1.1583,-0.023166,True
2015-04-01,PM,buy_call,1.2326,2,12.2109,10.9783,0.219566,True
2015-04-01,PPL,buy_call,1.0896,2,2.2407,1.1511,0.023022,True
2015-04-01,PRU,buy_call,1.5112,2,1.6063,0.0951,0.001902,True
2015-04-01,QCOM,buy_call,2.3472,2,-1.3611,-2.3472,-0.046944,True
2015-04-01,SBUX,buy_call,1.0896,2,4.7096,3.62,0.0724,True
2015-04-01,SLB,buy_call,1.7832,2,13.3868,11.6037,0.232074,True
2015-04-01,SO,buy_call,1.0896,2,0.0452,-1.0444,-0.020888,True
2015-04-01,SPG,buy_call,1.6661,2,-7.2327,-1.6661,-0.033322,True
2015-04-01,T,buy_call,1.7108,2,6.0949,4.3842,0.087684,True
2015-04-01,TGT,buy_call,1.3504,2,-3.9478,-1.3504,-0.027008,True
2015-04-01,TMO,buy_call,1.5603,2,-6.3365,-1.5603,-0.031206,True
2015-04-01,TXN,buy_call,2.3029,2,-5.2107,-2.3029,-0.046058,True
2015-04-01,UNH,buy_call,1.6403,2,-5.5096,-1.6403,-0.032806,True
2015-04-01,UNP,buy_call,1.7832,2,-1.9204,-1.7832,-0.035664,True
2015-04-01,USB,buy_call,1.5112,2,-1.2726,-1.5112,-0.030224,True
2015-04-01,V,buy_call,1.407,2,0.9784,-0.4286,-0.008572,True
2015-04-01,VZ,buy_call,1.7108,2,3.722,2.0113,0.040226,True
2015-04-01,WFC,buy_call,1.9215,2,1.2868,-0.6347,-0.012694,True
2015-04-01,WMT,buy_call,1.3504,2,-4.5364,-1.3504,-0.027008,True
2015-04-01,XOM,buy_call,1.7832,2,2.7882,1.005,0.0201,True
2015-05-01,AAPL,buy_call,1.6509,1,4.0991,2.4482,0.024482,False
2015-05-01,ABBV,buy_call,1.4834,1,3.839,2.3556,0.023556,False
2015-05-01,ABT,buy_call,1.2908,1,5.2319,3.9411,0.039411,False
2015-05-01,ADBE,buy_call,1.5086,1,3.9837,2.4751,0.024751,False
2015-05-01,ADP,buy_call,1.5848,1,1.1474,-0.4374,-0.004374,False
2015-05-01,AMGN,buy_call,1.4834,1,-1.0449,-1.4834,-0.014834,False
2015-05-01,AMT,buy_call,1.5848,1,-1.4132,-1.5848,-0.015848,False
2015-05-01,AMZN,buy_call,2.0083,1,1.7663,-0.242,-0.00242,False
2015-05-01,AXP,buy_call,1.4232,1,2.9309,1.5077,0.015077,False
2015-05-01,BA,buy_call,1.5745,1,-1.9673,-1.5745,-0.015745,False
2015-05-01,BAC,buy_call,1.6782,1,3.5781,1.8999,0.018999,False
2015-05-01,BDX,buy_call,1.2908,1,-0.2556,-1.2908,-0.012908,False
2015-05-01,BIIB,buy_call,1.4834,1,6.1669,4.6835,0.046835,False
2015-05-01,BLK,buy_call,1.4375,1,0.5056,-0.9319,-0.009319,False
2015-05-01,BMY,buy_call,1.4834,1,1.95,0.4665,0.004665,False
2015-05-01,BRK-B,buy_call,0.9494,1,1.2676,0.3182,0.003182,False
2015-05-01,C,buy_call,1.5745,1,1.4254,-0.1492,-0.001492,False
2015-05-01,CAT,buy_call,1.6961,1,-0.9817,-1.6961,-0.016961,False
2015-05-01,CL,buy_call,1.1018,1,-0.1742,-1.1018,-0.011018,False
2015-05-01,CMCSA,buy_call,1.6273,1,1.2119,-0.4154,-0.004154,False
2015-05-01,COST,buy_call,1.3533,1,-0.0489,-1.3533,-0.013533,False
2015-05-01,CRM,buy_call,2.0441,1,-0.0961,-2.0441,-0.020441,False
2015-05-01,CSCO,buy_call,1.5848,1,1.6649,0.0801,0.000801,False
2015-05-01,CTSH,buy_call,1.5848,1,10.5569,8.9721,0.089721,False
2015-05-01,CVS,buy_call,1.5603,1,3.4692,1.9089,0.019089,False
2015-05-01,CVX,buy_call,1.6077,1,-7.2573,-1.6077,-0.016077,False
2015-05-01,DD,buy_call,1.5848,1,2.0981,0.5133,0.005133,False
2015-05-01,DHR,buy_call,1.2908,1,5.4226,4.1318,0.041318,False
2015-05-01,DIS,buy_call,1.7456,1,1.5177,-0.2279,-0.002279,False
2015-05-01,ELV,buy_call,1.5603,1,11.2104,9.6502,0.096502,False
2015-05-01,EOG,buy_call,1.6961,1,-10.2096,-1.6961,-0.016961,False
2015-05-01,F,buy_call,1.6961,1,-3.0822,-1.6961,-0.016961,False
2015-05-01,FDX,buy_call,1.5848,1,2.1525,0.5677,0.005677,False
2015-05-01,GE,buy_call,1.6961,1,0.7016,-0.9945,-0.009945,False
2015-05-01,GILD,buy_call,1.4834,1,11.7004,10.217,0.10217,False
2015-05-01,GIS,buy_call,1.1725,1,2.266,1.0936,0.010936,False
2015-05-01,GM,buy_call,1.6961,1,2.5955,0.8994,0.008994,False
2015-05-01,GOOGL,buy_call,1.8295,1,-0.6287,-1.8295,-0.018295,False
2015-05-01,GS,buy_call,1.4375,1,4.9741,3.5366,0.035366,False
2015-05-01,HAL,buy_call,1.6961,1,-7.2523,-1.6961,-0.016961,False
2015-05-01,HD,buy_call,1.4674,1,4.1503,2.6829,0.026829,False
2015-05-01,HON,buy_call,1.5848,1,3.2501,1.6653,0.016653,False
2015-05-01,IBM,buy_call,1.5848,1,-0.9575,-1.5848,-0.015848,False
2015-05-01,INTC,buy_call,2.1905,1,5.8679,3.6774,0.036774,False
2015-05-01,ITW,buy_call,1.5848,1,0.2671,-1.3176,-0.013176,False
2015-05-01,JNJ,buy_call,1.0796,1,0.9476,-0.132,-0.00132,False
2015-05-01,JPM,buy_call,1.4375,1,4.6747,3.2372,0.032372,False
2015-05-01,KO,buy_call,1.0364,1,0.9862,-0.0503,-0.000503,False
2015-05-01,LLY,buy_call,1.8475,1,9.7815,7.934,0.07934,False
2015-05-01,LMT,buy_call,1.6961,1,0.8574,-0.8388,-0.008388,False
2015-05-01,LOW,buy_call,1.4674,1,1.9497,0.4823,0.004823,False
2015-05-01,LYB,buy_call,1.6961,1,-2.3377,-1.6961,-0.016961,False
2015-05-01,MA,buy_call,1.4232,1,2.4602,1.037,0.01037,False
2015-05-01,MCD,buy_call,1.0364,1,-0.6421,-1.0364,-0.010364,False
2015-05-01,MDLZ,buy_call,1.1725,1,8.392,7.2195,0.072195,False
2015-05-01,MDT,buy_call,1.2908,1,2.5117,1.2209,0.012209,False
2015-05-01,MET,buy_call,1.4375,1,1.8912,0.4537,0.004537,False
2015-05-01,META,buy_call,2.2769,1,0.5332,-1.7437,-0.017437,False
2015-05-01,MMM,buy_call,1.5848,1,1.72,0.1352,0.001352,False
2015-05-01,MO,buy_call,1.1725,1,2.2977,1.1252,0.011252,False
2015-05-01,MRK,buy_call,1.4271,1,2.2331,0.8059,0.008059,False
2015-05-01,MS,buy_call,1.4375,1,2.8016,1.3641,0.013641,False
2015-05-01,MSFT,buy_call,1.5086,1,-3.6595,-1.5086,-0.015086,False
2015-05-01,NEE,buy_call,1.0364,1,1.397,0.3606,0.003606,False
2015-05-01,NFLX,buy_call,2.3476,1,12.1402,9.7926,0.097926,False
2015-05-01,NKE,buy_call,1.8414,1,2.8633,1.0219,0.010219,False
2015-05-01,ORCL,buy_call,1.887,1,0.0515,-1.8355,-0.018355,False
2015-05-01,PEP,buy_call,1.1725,1,1.3772,0.2047,0.002047,False
2015-05-01,PFE,buy_call,1.4834,1,2.4167,0.9333,0.009333,False
